county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
48259,Kendall County,TX,48,2020-05-01,16,0
48259,Kendall County,TX,48,2020-05-02,16,0
48259,Kendall County,TX,48,2020-05-03,16,0
48259,Kendall County,TX,48,2020-05-04,16,0
48259,Kendall County,TX,48,2020-05-05,17,0
48259,Kendall County,TX,48,2020-05-06,17,0
48259,Kendall County,TX,48,2020-05-07,18,0
48259,Kendall County,TX,48,2020-05-08,18,0
48259,Kendall County,TX,48,2020-05-09,19,0
48259,Kendall County,TX,48,2020-05-10,19,0
48259,Kendall County,TX,48,2020-05-11,19,0
48259,Kendall County,TX,48,2020-05-12,20,0
48259,Kendall County,TX,48,2020-05-13,20,0
48259,Kendall County,TX,48,2020-05-14,20,0
48259,Kendall County,TX,48,2020-05-15,20,0
48259,Kendall County,TX,48,2020-05-16,21,0
48259,Kendall County,TX,48,2020-05-17,21,0
48259,Kendall County,TX,48,2020-05-18,21,0
48259,Kendall County,TX,48,2020-05-19,23,0
48259,Kendall County,TX,48,2020-05-20,24,0
48259,Kendall County,TX,48,2020-05-21,24,0
48259,Kendall County,TX,48,2020-05-22,24,0
48259,Kendall County,TX,48,2020-05-23,24,0
48259,Kendall County,TX,48,2020-05-24,24,0
48259,Kendall County,TX,48,2020-05-25,24,0
48259,Kendall County,TX,48,2020-05-26,24,0
48259,Kendall County,TX,48,2020-05-27,28,0
48259,Kendall County,TX,48,2020-05-28,28,0
48259,Kendall County,TX,48,2020-05-29,28,0
48259,Kendall County,TX,48,2020-05-30,29,0
48259,Kendall County,TX,48,2020-05-31,29,0
48259,Kendall County,TX,48,2020-06-01,29,0
48259,Kendall County,TX,48,2020-06-02,30,0
48259,Kendall County,TX,48,2020-06-03,31,0
48259,Kendall County,TX,48,2020-06-04,31,0
48261,Kenedy County,TX,48,2020-01-22,0,0
48261,Kenedy County,TX,48,2020-01-23,0,0
48261,Kenedy County,TX,48,2020-01-24,0,0
48261,Kenedy County,TX,48,2020-01-25,0,0
48261,Kenedy County,TX,48,2020-01-26,0,0
48261,Kenedy County,TX,48,2020-01-27,0,0
48261,Kenedy County,TX,48,2020-01-28,0,0
48261,Kenedy County,TX,48,2020-01-29,0,0
48261,Kenedy County,TX,48,2020-01-30,0,0
48261,Kenedy County,TX,48,2020-01-31,0,0
48261,Kenedy County,TX,48,2020-02-01,0,0
48261,Kenedy County,TX,48,2020-02-02,0,0
48261,Kenedy County,TX,48,2020-02-03,0,0
48261,Kenedy County,TX,48,2020-02-04,0,0
48261,Kenedy County,TX,48,2020-02-05,0,0
48261,Kenedy County,TX,48,2020-02-06,0,0
48261,Kenedy County,TX,48,2020-02-07,0,0
48261,Kenedy County,TX,48,2020-02-08,0,0
48261,Kenedy County,TX,48,2020-02-09,0,0
48261,Kenedy County,TX,48,2020-02-10,0,0
48261,Kenedy County,TX,48,2020-02-11,0,0
48261,Kenedy County,TX,48,2020-02-12,0,0
48261,Kenedy County,TX,48,2020-02-13,0,0
48261,Kenedy County,TX,48,2020-02-14,0,0
48261,Kenedy County,TX,48,2020-02-15,0,0
48261,Kenedy County,TX,48,2020-02-16,0,0
48261,Kenedy County,TX,48,2020-02-17,0,0
48261,Kenedy County,TX,48,2020-02-18,0,0
48261,Kenedy County,TX,48,2020-02-19,0,0
48261,Kenedy County,TX,48,2020-02-20,0,0
48261,Kenedy County,TX,48,2020-02-21,0,0
48261,Kenedy County,TX,48,2020-02-22,0,0
48261,Kenedy County,TX,48,2020-02-23,0,0
48261,Kenedy County,TX,48,2020-02-24,0,0
48261,Kenedy County,TX,48,2020-02-25,0,0
48261,Kenedy County,TX,48,2020-02-26,0,0
48261,Kenedy County,TX,48,2020-02-27,0,0
48261,Kenedy County,TX,48,2020-02-28,0,0
48261,Kenedy County,TX,48,2020-02-29,0,0
48261,Kenedy County,TX,48,2020-03-01,0,0
48261,Kenedy County,TX,48,2020-03-02,0,0
48261,Kenedy County,TX,48,2020-03-03,0,0
48261,Kenedy County,TX,48,2020-03-04,0,0
48261,Kenedy County,TX,48,2020-03-05,0,0
48261,Kenedy County,TX,48,2020-03-06,0,0
48261,Kenedy County,TX,48,2020-03-07,0,0
48261,Kenedy County,TX,48,2020-03-08,0,0
48261,Kenedy County,TX,48,2020-03-09,0,0
48261,Kenedy County,TX,48,2020-03-10,0,0
48261,Kenedy County,TX,48,2020-03-11,0,0
48261,Kenedy County,TX,48,2020-03-12,0,0
48261,Kenedy County,TX,48,2020-03-13,0,0
48261,Kenedy County,TX,48,2020-03-14,0,0
48261,Kenedy County,TX,48,2020-03-15,0,0
48261,Kenedy County,TX,48,2020-03-16,0,0
48261,Kenedy County,TX,48,2020-03-17,0,0
48261,Kenedy County,TX,48,2020-03-18,0,0
48261,Kenedy County,TX,48,2020-03-19,0,0
48261,Kenedy County,TX,48,2020-03-20,0,0
48261,Kenedy County,TX,48,2020-03-21,0,0
48261,Kenedy County,TX,48,2020-03-22,0,0
48261,Kenedy County,TX,48,2020-03-23,0,0
48261,Kenedy County,TX,48,2020-03-24,0,0
48261,Kenedy County,TX,48,2020-03-25,0,0
48261,Kenedy County,TX,48,2020-03-26,0,0
48261,Kenedy County,TX,48,2020-03-27,0,0
48261,Kenedy County,TX,48,2020-03-28,0,0
48261,Kenedy County,TX,48,2020-03-29,0,0
48261,Kenedy County,TX,48,2020-03-30,0,0
48261,Kenedy County,TX,48,2020-03-31,0,0
48261,Kenedy County,TX,48,2020-04-01,0,0
48261,Kenedy County,TX,48,2020-04-02,0,0
48261,Kenedy County,TX,48,2020-04-03,0,0
48261,Kenedy County,TX,48,2020-04-04,0,0
48261,Kenedy County,TX,48,2020-04-05,0,0
48261,Kenedy County,TX,48,2020-04-06,0,0
48261,Kenedy County,TX,48,2020-04-07,0,0
48261,Kenedy County,TX,48,2020-04-08,0,0
48261,Kenedy County,TX,48,2020-04-09,0,0
48261,Kenedy County,TX,48,2020-04-10,0,0
48261,Kenedy County,TX,48,2020-04-11,0,0
48261,Kenedy County,TX,48,2020-04-12,0,0
48261,Kenedy County,TX,48,2020-04-13,0,0
48261,Kenedy County,TX,48,2020-04-14,0,0
48261,Kenedy County,TX,48,2020-04-15,0,0
48261,Kenedy County,TX,48,2020-04-16,0,0
48261,Kenedy County,TX,48,2020-04-17,0,0
48261,Kenedy County,TX,48,2020-04-18,0,0
48261,Kenedy County,TX,48,2020-04-19,0,0
48261,Kenedy County,TX,48,2020-04-20,0,0
48261,Kenedy County,TX,48,2020-04-21,0,0
48261,Kenedy County,TX,48,2020-04-22,0,0
48261,Kenedy County,TX,48,2020-04-23,0,0
48261,Kenedy County,TX,48,2020-04-24,0,0
48261,Kenedy County,TX,48,2020-04-25,0,0
48261,Kenedy County,TX,48,2020-04-26,0,0
48261,Kenedy County,TX,48,2020-04-27,0,0
48261,Kenedy County,TX,48,2020-04-28,0,0
48261,Kenedy County,TX,48,2020-04-29,0,0
48261,Kenedy County,TX,48,2020-04-30,0,0
48261,Kenedy County,TX,48,2020-05-01,0,0
48261,Kenedy County,TX,48,2020-05-02,0,0
48261,Kenedy County,TX,48,2020-05-03,0,0
48261,Kenedy County,TX,48,2020-05-04,0,0
48261,Kenedy County,TX,48,2020-05-05,0,0
48261,Kenedy County,TX,48,2020-05-06,0,0
48261,Kenedy County,TX,48,2020-05-07,0,0
48261,Kenedy County,TX,48,2020-05-08,0,0
48261,Kenedy County,TX,48,2020-05-09,0,0
48261,Kenedy County,TX,48,2020-05-10,0,0
48261,Kenedy County,TX,48,2020-05-11,0,0
48261,Kenedy County,TX,48,2020-05-12,0,0
48261,Kenedy County,TX,48,2020-05-13,0,0
48261,Kenedy County,TX,48,2020-05-14,0,0
48261,Kenedy County,TX,48,2020-05-15,0,0
48261,Kenedy County,TX,48,2020-05-16,0,0
48261,Kenedy County,TX,48,2020-05-17,0,0
48261,Kenedy County,TX,48,2020-05-18,0,0
48261,Kenedy County,TX,48,2020-05-19,0,0
48261,Kenedy County,TX,48,2020-05-20,0,0
48261,Kenedy County,TX,48,2020-05-21,0,0
48261,Kenedy County,TX,48,2020-05-22,0,0
48261,Kenedy County,TX,48,2020-05-23,0,0
48261,Kenedy County,TX,48,2020-05-24,0,0
48261,Kenedy County,TX,48,2020-05-25,0,0
48261,Kenedy County,TX,48,2020-05-26,0,0
48261,Kenedy County,TX,48,2020-05-27,0,0
48261,Kenedy County,TX,48,2020-05-28,0,0
48261,Kenedy County,TX,48,2020-05-29,0,0
48261,Kenedy County,TX,48,2020-05-30,0,0
48261,Kenedy County,TX,48,2020-05-31,0,0
48261,Kenedy County,TX,48,2020-06-01,0,0
48261,Kenedy County,TX,48,2020-06-02,0,0
48261,Kenedy County,TX,48,2020-06-03,0,0
48261,Kenedy County,TX,48,2020-06-04,0,0
48263,Kent County,TX,48,2020-01-22,0,0
48263,Kent County,TX,48,2020-01-23,0,0
48263,Kent County,TX,48,2020-01-24,0,0
48263,Kent County,TX,48,2020-01-25,0,0
48263,Kent County,TX,48,2020-01-26,0,0
48263,Kent County,TX,48,2020-01-27,0,0
48263,Kent County,TX,48,2020-01-28,0,0
48263,Kent County,TX,48,2020-01-29,0,0
48263,Kent County,TX,48,2020-01-30,0,0
48263,Kent County,TX,48,2020-01-31,0,0
48263,Kent County,TX,48,2020-02-01,0,0
48263,Kent County,TX,48,2020-02-02,0,0
48263,Kent County,TX,48,2020-02-03,0,0
48263,Kent County,TX,48,2020-02-04,0,0
48263,Kent County,TX,48,2020-02-05,0,0
48263,Kent County,TX,48,2020-02-06,0,0
48263,Kent County,TX,48,2020-02-07,0,0
48263,Kent County,TX,48,2020-02-08,0,0
48263,Kent County,TX,48,2020-02-09,0,0
48263,Kent County,TX,48,2020-02-10,0,0
48263,Kent County,TX,48,2020-02-11,0,0
48263,Kent County,TX,48,2020-02-12,0,0
48263,Kent County,TX,48,2020-02-13,0,0
48263,Kent County,TX,48,2020-02-14,0,0
48263,Kent County,TX,48,2020-02-15,0,0
48263,Kent County,TX,48,2020-02-16,0,0
48263,Kent County,TX,48,2020-02-17,0,0
48263,Kent County,TX,48,2020-02-18,0,0
48263,Kent County,TX,48,2020-02-19,0,0
48263,Kent County,TX,48,2020-02-20,0,0
48263,Kent County,TX,48,2020-02-21,0,0
48263,Kent County,TX,48,2020-02-22,0,0
48263,Kent County,TX,48,2020-02-23,0,0
48263,Kent County,TX,48,2020-02-24,0,0
48263,Kent County,TX,48,2020-02-25,0,0
48263,Kent County,TX,48,2020-02-26,0,0
48263,Kent County,TX,48,2020-02-27,0,0
48263,Kent County,TX,48,2020-02-28,0,0
48263,Kent County,TX,48,2020-02-29,0,0
48263,Kent County,TX,48,2020-03-01,0,0
48263,Kent County,TX,48,2020-03-02,0,0
48263,Kent County,TX,48,2020-03-03,0,0
48263,Kent County,TX,48,2020-03-04,0,0
48263,Kent County,TX,48,2020-03-05,0,0
48263,Kent County,TX,48,2020-03-06,0,0
48263,Kent County,TX,48,2020-03-07,0,0
48263,Kent County,TX,48,2020-03-08,0,0
48263,Kent County,TX,48,2020-03-09,0,0
48263,Kent County,TX,48,2020-03-10,0,0
48263,Kent County,TX,48,2020-03-11,0,0
48263,Kent County,TX,48,2020-03-12,0,0
48263,Kent County,TX,48,2020-03-13,0,0
48263,Kent County,TX,48,2020-03-14,0,0
48263,Kent County,TX,48,2020-03-15,0,0
48263,Kent County,TX,48,2020-03-16,0,0
48263,Kent County,TX,48,2020-03-17,0,0
48263,Kent County,TX,48,2020-03-18,0,0
48263,Kent County,TX,48,2020-03-19,0,0
48263,Kent County,TX,48,2020-03-20,0,0
48263,Kent County,TX,48,2020-03-21,0,0
48263,Kent County,TX,48,2020-03-22,0,0
48263,Kent County,TX,48,2020-03-23,0,0
48263,Kent County,TX,48,2020-03-24,0,0
48263,Kent County,TX,48,2020-03-25,0,0
48263,Kent County,TX,48,2020-03-26,0,0
48263,Kent County,TX,48,2020-03-27,0,0
48263,Kent County,TX,48,2020-03-28,0,0
48263,Kent County,TX,48,2020-03-29,0,0
48263,Kent County,TX,48,2020-03-30,0,0
48263,Kent County,TX,48,2020-03-31,0,0
48263,Kent County,TX,48,2020-04-01,0,0
48263,Kent County,TX,48,2020-04-02,0,0
48263,Kent County,TX,48,2020-04-03,0,0
48263,Kent County,TX,48,2020-04-04,0,0
48263,Kent County,TX,48,2020-04-05,0,0
48263,Kent County,TX,48,2020-04-06,0,0
48263,Kent County,TX,48,2020-04-07,0,0
48263,Kent County,TX,48,2020-04-08,0,0
48263,Kent County,TX,48,2020-04-09,0,0
48263,Kent County,TX,48,2020-04-10,0,0
48263,Kent County,TX,48,2020-04-11,0,0
48263,Kent County,TX,48,2020-04-12,0,0
48263,Kent County,TX,48,2020-04-13,0,0
48263,Kent County,TX,48,2020-04-14,0,0
48263,Kent County,TX,48,2020-04-15,0,0
48263,Kent County,TX,48,2020-04-16,0,0
48263,Kent County,TX,48,2020-04-17,0,0
48263,Kent County,TX,48,2020-04-18,0,0
48263,Kent County,TX,48,2020-04-19,0,0
48263,Kent County,TX,48,2020-04-20,0,0
48263,Kent County,TX,48,2020-04-21,0,0
48263,Kent County,TX,48,2020-04-22,0,0
48263,Kent County,TX,48,2020-04-23,0,0
48263,Kent County,TX,48,2020-04-24,0,0
48263,Kent County,TX,48,2020-04-25,0,0
48263,Kent County,TX,48,2020-04-26,0,0
48263,Kent County,TX,48,2020-04-27,0,0
48263,Kent County,TX,48,2020-04-28,0,0
48263,Kent County,TX,48,2020-04-29,0,0
48263,Kent County,TX,48,2020-04-30,0,0
48263,Kent County,TX,48,2020-05-01,0,0
48263,Kent County,TX,48,2020-05-02,0,0
48263,Kent County,TX,48,2020-05-03,0,0
48263,Kent County,TX,48,2020-05-04,0,0
48263,Kent County,TX,48,2020-05-05,0,0
48263,Kent County,TX,48,2020-05-06,0,0
48263,Kent County,TX,48,2020-05-07,0,0
48263,Kent County,TX,48,2020-05-08,0,0
48263,Kent County,TX,48,2020-05-09,0,0
48263,Kent County,TX,48,2020-05-10,0,0
48263,Kent County,TX,48,2020-05-11,0,0
48263,Kent County,TX,48,2020-05-12,0,0
48263,Kent County,TX,48,2020-05-13,0,0
48263,Kent County,TX,48,2020-05-14,0,0
48263,Kent County,TX,48,2020-05-15,0,0
48263,Kent County,TX,48,2020-05-16,0,0
48263,Kent County,TX,48,2020-05-17,0,0
48263,Kent County,TX,48,2020-05-18,0,0
48263,Kent County,TX,48,2020-05-19,0,0
48263,Kent County,TX,48,2020-05-20,0,0
48263,Kent County,TX,48,2020-05-21,0,0
48263,Kent County,TX,48,2020-05-22,0,0
48263,Kent County,TX,48,2020-05-23,0,0
48263,Kent County,TX,48,2020-05-24,0,0
48263,Kent County,TX,48,2020-05-25,0,0
48263,Kent County,TX,48,2020-05-26,0,0
48263,Kent County,TX,48,2020-05-27,0,0
48263,Kent County,TX,48,2020-05-28,0,0
48263,Kent County,TX,48,2020-05-29,0,0
48263,Kent County,TX,48,2020-05-30,0,0
48263,Kent County,TX,48,2020-05-31,0,0
48263,Kent County,TX,48,2020-06-01,0,0
48263,Kent County,TX,48,2020-06-02,0,0
48263,Kent County,TX,48,2020-06-03,0,0
48263,Kent County,TX,48,2020-06-04,0,0
48265,Kerr County,TX,48,2020-01-22,0,0
48265,Kerr County,TX,48,2020-01-23,0,0
48265,Kerr County,TX,48,2020-01-24,0,0
48265,Kerr County,TX,48,2020-01-25,0,0
48265,Kerr County,TX,48,2020-01-26,0,0
48265,Kerr County,TX,48,2020-01-27,0,0
48265,Kerr County,TX,48,2020-01-28,0,0
48265,Kerr County,TX,48,2020-01-29,0,0
48265,Kerr County,TX,48,2020-01-30,0,0
48265,Kerr County,TX,48,2020-01-31,0,0
48265,Kerr County,TX,48,2020-02-01,0,0
48265,Kerr County,TX,48,2020-02-02,0,0
48265,Kerr County,TX,48,2020-02-03,0,0
48265,Kerr County,TX,48,2020-02-04,0,0
48265,Kerr County,TX,48,2020-02-05,0,0
48265,Kerr County,TX,48,2020-02-06,0,0
48265,Kerr County,TX,48,2020-02-07,0,0
48265,Kerr County,TX,48,2020-02-08,0,0
48265,Kerr County,TX,48,2020-02-09,0,0
48265,Kerr County,TX,48,2020-02-10,0,0
48265,Kerr County,TX,48,2020-02-11,0,0
48265,Kerr County,TX,48,2020-02-12,0,0
48265,Kerr County,TX,48,2020-02-13,0,0
48265,Kerr County,TX,48,2020-02-14,0,0
48265,Kerr County,TX,48,2020-02-15,0,0
48265,Kerr County,TX,48,2020-02-16,0,0
48265,Kerr County,TX,48,2020-02-17,0,0
48265,Kerr County,TX,48,2020-02-18,0,0
48265,Kerr County,TX,48,2020-02-19,0,0
48265,Kerr County,TX,48,2020-02-20,0,0
48265,Kerr County,TX,48,2020-02-21,0,0
48265,Kerr County,TX,48,2020-02-22,0,0
48265,Kerr County,TX,48,2020-02-23,0,0
48265,Kerr County,TX,48,2020-02-24,0,0
48265,Kerr County,TX,48,2020-02-25,0,0
48265,Kerr County,TX,48,2020-02-26,0,0
48265,Kerr County,TX,48,2020-02-27,0,0
48265,Kerr County,TX,48,2020-02-28,0,0
48265,Kerr County,TX,48,2020-02-29,0,0
48265,Kerr County,TX,48,2020-03-01,0,0
48265,Kerr County,TX,48,2020-03-02,0,0
48265,Kerr County,TX,48,2020-03-03,0,0
48265,Kerr County,TX,48,2020-03-04,0,0
48265,Kerr County,TX,48,2020-03-05,0,0
48265,Kerr County,TX,48,2020-03-06,0,0
48265,Kerr County,TX,48,2020-03-07,0,0
48265,Kerr County,TX,48,2020-03-08,0,0
48265,Kerr County,TX,48,2020-03-09,0,0
48265,Kerr County,TX,48,2020-03-10,0,0
48265,Kerr County,TX,48,2020-03-11,0,0
48265,Kerr County,TX,48,2020-03-12,0,0
48265,Kerr County,TX,48,2020-03-13,0,0
48265,Kerr County,TX,48,2020-03-14,0,0
48265,Kerr County,TX,48,2020-03-15,0,0
48265,Kerr County,TX,48,2020-03-16,0,0
48265,Kerr County,TX,48,2020-03-17,0,0
48265,Kerr County,TX,48,2020-03-18,0,0
48265,Kerr County,TX,48,2020-03-19,0,0
48265,Kerr County,TX,48,2020-03-20,0,0
48265,Kerr County,TX,48,2020-03-21,0,0
48265,Kerr County,TX,48,2020-03-22,0,0
48265,Kerr County,TX,48,2020-03-23,0,0
48265,Kerr County,TX,48,2020-03-24,0,0
48265,Kerr County,TX,48,2020-03-25,0,0
48265,Kerr County,TX,48,2020-03-26,0,0
48265,Kerr County,TX,48,2020-03-27,0,0
48265,Kerr County,TX,48,2020-03-28,0,0
48265,Kerr County,TX,48,2020-03-29,0,0
48265,Kerr County,TX,48,2020-03-30,0,0
48265,Kerr County,TX,48,2020-03-31,0,0
48265,Kerr County,TX,48,2020-04-01,1,0
48265,Kerr County,TX,48,2020-04-02,1,0
48265,Kerr County,TX,48,2020-04-03,2,0
48265,Kerr County,TX,48,2020-04-04,2,0
48265,Kerr County,TX,48,2020-04-05,2,0
48265,Kerr County,TX,48,2020-04-06,2,0
48265,Kerr County,TX,48,2020-04-07,2,0
48265,Kerr County,TX,48,2020-04-08,2,0
48265,Kerr County,TX,48,2020-04-09,2,0
48265,Kerr County,TX,48,2020-04-10,2,0
48265,Kerr County,TX,48,2020-04-11,2,0
48265,Kerr County,TX,48,2020-04-12,2,0
48265,Kerr County,TX,48,2020-04-13,2,0
48265,Kerr County,TX,48,2020-04-14,2,0
48265,Kerr County,TX,48,2020-04-15,3,0
48265,Kerr County,TX,48,2020-04-16,4,0
48265,Kerr County,TX,48,2020-04-17,4,0
48265,Kerr County,TX,48,2020-04-18,4,0
48265,Kerr County,TX,48,2020-04-19,4,0
48265,Kerr County,TX,48,2020-04-20,4,0
48265,Kerr County,TX,48,2020-04-21,4,0
48265,Kerr County,TX,48,2020-04-22,4,0
48265,Kerr County,TX,48,2020-04-23,5,0
48265,Kerr County,TX,48,2020-04-24,5,0
48265,Kerr County,TX,48,2020-04-25,5,0
48265,Kerr County,TX,48,2020-04-26,5,0
48265,Kerr County,TX,48,2020-04-27,5,0
48265,Kerr County,TX,48,2020-04-28,5,0
48265,Kerr County,TX,48,2020-04-29,5,0
48265,Kerr County,TX,48,2020-04-30,5,0
48265,Kerr County,TX,48,2020-05-01,5,0
48265,Kerr County,TX,48,2020-05-02,5,0
48265,Kerr County,TX,48,2020-05-03,5,0
48265,Kerr County,TX,48,2020-05-04,5,0
48265,Kerr County,TX,48,2020-05-05,5,0
48265,Kerr County,TX,48,2020-05-06,6,0
48265,Kerr County,TX,48,2020-05-07,6,0
48265,Kerr County,TX,48,2020-05-08,7,0
48265,Kerr County,TX,48,2020-05-09,9,0
48265,Kerr County,TX,48,2020-05-10,9,0
48265,Kerr County,TX,48,2020-05-11,9,0
48265,Kerr County,TX,48,2020-05-12,9,0
48265,Kerr County,TX,48,2020-05-13,9,0
48265,Kerr County,TX,48,2020-05-14,10,0
48265,Kerr County,TX,48,2020-05-15,10,0
48265,Kerr County,TX,48,2020-05-16,10,0
48265,Kerr County,TX,48,2020-05-17,10,0
48265,Kerr County,TX,48,2020-05-18,10,0
48265,Kerr County,TX,48,2020-05-19,10,0
48265,Kerr County,TX,48,2020-05-20,11,0
48265,Kerr County,TX,48,2020-05-21,11,0
48265,Kerr County,TX,48,2020-05-22,12,0
48265,Kerr County,TX,48,2020-05-23,13,0
48265,Kerr County,TX,48,2020-05-24,16,0
48265,Kerr County,TX,48,2020-05-25,16,0
48265,Kerr County,TX,48,2020-05-26,16,0
48265,Kerr County,TX,48,2020-05-27,17,0
48265,Kerr County,TX,48,2020-05-28,17,0
48265,Kerr County,TX,48,2020-05-29,18,0
48265,Kerr County,TX,48,2020-05-30,18,0
48265,Kerr County,TX,48,2020-05-31,19,0
48265,Kerr County,TX,48,2020-06-01,19,0
48265,Kerr County,TX,48,2020-06-02,20,0
48265,Kerr County,TX,48,2020-06-03,20,0
48265,Kerr County,TX,48,2020-06-04,20,0
48267,Kimble County,TX,48,2020-01-22,0,0
48267,Kimble County,TX,48,2020-01-23,0,0
48267,Kimble County,TX,48,2020-01-24,0,0
48267,Kimble County,TX,48,2020-01-25,0,0
48267,Kimble County,TX,48,2020-01-26,0,0
48267,Kimble County,TX,48,2020-01-27,0,0
48267,Kimble County,TX,48,2020-01-28,0,0
48267,Kimble County,TX,48,2020-01-29,0,0
48267,Kimble County,TX,48,2020-01-30,0,0
48267,Kimble County,TX,48,2020-01-31,0,0
48267,Kimble County,TX,48,2020-02-01,0,0
48267,Kimble County,TX,48,2020-02-02,0,0
48267,Kimble County,TX,48,2020-02-03,0,0
48267,Kimble County,TX,48,2020-02-04,0,0
48267,Kimble County,TX,48,2020-02-05,0,0
48267,Kimble County,TX,48,2020-02-06,0,0
48267,Kimble County,TX,48,2020-02-07,0,0
48267,Kimble County,TX,48,2020-02-08,0,0
48267,Kimble County,TX,48,2020-02-09,0,0
48267,Kimble County,TX,48,2020-02-10,0,0
48267,Kimble County,TX,48,2020-02-11,0,0
48267,Kimble County,TX,48,2020-02-12,0,0
48267,Kimble County,TX,48,2020-02-13,0,0
48267,Kimble County,TX,48,2020-02-14,0,0
48267,Kimble County,TX,48,2020-02-15,0,0
48267,Kimble County,TX,48,2020-02-16,0,0
48267,Kimble County,TX,48,2020-02-17,0,0
48267,Kimble County,TX,48,2020-02-18,0,0
48267,Kimble County,TX,48,2020-02-19,0,0
48267,Kimble County,TX,48,2020-02-20,0,0
48267,Kimble County,TX,48,2020-02-21,0,0
48267,Kimble County,TX,48,2020-02-22,0,0
48267,Kimble County,TX,48,2020-02-23,0,0
48267,Kimble County,TX,48,2020-02-24,0,0
48267,Kimble County,TX,48,2020-02-25,0,0
48267,Kimble County,TX,48,2020-02-26,0,0
48267,Kimble County,TX,48,2020-02-27,0,0
48267,Kimble County,TX,48,2020-02-28,0,0
48267,Kimble County,TX,48,2020-02-29,0,0
48267,Kimble County,TX,48,2020-03-01,0,0
48267,Kimble County,TX,48,2020-03-02,0,0
48267,Kimble County,TX,48,2020-03-03,0,0
48267,Kimble County,TX,48,2020-03-04,0,0
48267,Kimble County,TX,48,2020-03-05,0,0
48267,Kimble County,TX,48,2020-03-06,0,0
48267,Kimble County,TX,48,2020-03-07,0,0
48267,Kimble County,TX,48,2020-03-08,0,0
48267,Kimble County,TX,48,2020-03-09,0,0
48267,Kimble County,TX,48,2020-03-10,0,0
48267,Kimble County,TX,48,2020-03-11,0,0
48267,Kimble County,TX,48,2020-03-12,0,0
48267,Kimble County,TX,48,2020-03-13,0,0
48267,Kimble County,TX,48,2020-03-14,0,0
48267,Kimble County,TX,48,2020-03-15,0,0
48267,Kimble County,TX,48,2020-03-16,0,0
48267,Kimble County,TX,48,2020-03-17,0,0
48267,Kimble County,TX,48,2020-03-18,0,0
48267,Kimble County,TX,48,2020-03-19,0,0
48267,Kimble County,TX,48,2020-03-20,0,0
48267,Kimble County,TX,48,2020-03-21,0,0
48267,Kimble County,TX,48,2020-03-22,0,0
48267,Kimble County,TX,48,2020-03-23,0,0
48267,Kimble County,TX,48,2020-03-24,0,0
48267,Kimble County,TX,48,2020-03-25,0,0
48267,Kimble County,TX,48,2020-03-26,0,0
48267,Kimble County,TX,48,2020-03-27,0,0
48267,Kimble County,TX,48,2020-03-28,0,0
48267,Kimble County,TX,48,2020-03-29,0,0
48267,Kimble County,TX,48,2020-03-30,0,0
48267,Kimble County,TX,48,2020-03-31,0,0
48267,Kimble County,TX,48,2020-04-01,0,0
48267,Kimble County,TX,48,2020-04-02,0,0
48267,Kimble County,TX,48,2020-04-03,0,0
48267,Kimble County,TX,48,2020-04-04,0,0
48267,Kimble County,TX,48,2020-04-05,0,0
48267,Kimble County,TX,48,2020-04-06,0,0
48267,Kimble County,TX,48,2020-04-07,0,0
48267,Kimble County,TX,48,2020-04-08,0,0
48267,Kimble County,TX,48,2020-04-09,0,0
48267,Kimble County,TX,48,2020-04-10,0,0
48267,Kimble County,TX,48,2020-04-11,0,0
48267,Kimble County,TX,48,2020-04-12,0,0
48267,Kimble County,TX,48,2020-04-13,0,0
48267,Kimble County,TX,48,2020-04-14,0,0
48267,Kimble County,TX,48,2020-04-15,0,0
48267,Kimble County,TX,48,2020-04-16,0,0
48267,Kimble County,TX,48,2020-04-17,0,0
48267,Kimble County,TX,48,2020-04-18,0,0
48267,Kimble County,TX,48,2020-04-19,0,0
48267,Kimble County,TX,48,2020-04-20,0,0
48267,Kimble County,TX,48,2020-04-21,0,0
48267,Kimble County,TX,48,2020-04-22,0,0
48267,Kimble County,TX,48,2020-04-23,0,0
48267,Kimble County,TX,48,2020-04-24,0,0
48267,Kimble County,TX,48,2020-04-25,0,0
48267,Kimble County,TX,48,2020-04-26,0,0
48267,Kimble County,TX,48,2020-04-27,0,0
48267,Kimble County,TX,48,2020-04-28,0,0
48267,Kimble County,TX,48,2020-04-29,0,0
48267,Kimble County,TX,48,2020-04-30,0,0
48267,Kimble County,TX,48,2020-05-01,0,0
48267,Kimble County,TX,48,2020-05-02,0,0
48267,Kimble County,TX,48,2020-05-03,0,0
48267,Kimble County,TX,48,2020-05-04,0,0
48267,Kimble County,TX,48,2020-05-05,0,0
48267,Kimble County,TX,48,2020-05-06,0,0
48267,Kimble County,TX,48,2020-05-07,0,0
48267,Kimble County,TX,48,2020-05-08,1,0
48267,Kimble County,TX,48,2020-05-09,1,0
48267,Kimble County,TX,48,2020-05-10,1,0
48267,Kimble County,TX,48,2020-05-11,1,0
48267,Kimble County,TX,48,2020-05-12,1,0
48267,Kimble County,TX,48,2020-05-13,1,0
48267,Kimble County,TX,48,2020-05-14,1,0
48267,Kimble County,TX,48,2020-05-15,1,0
48267,Kimble County,TX,48,2020-05-16,1,0
48267,Kimble County,TX,48,2020-05-17,1,0
48267,Kimble County,TX,48,2020-05-18,1,0
